,sample_id,experiment_id,yml_file,data_file
0,RxnA_201602_1455306639,RxnA_201602,A_272C_0212115023_0001.yml,A_272C_0212115023_0001_dz_bgsub.dat
1,RxnA_201602_1455306307,RxnA_201602,A_230C_0212114451_0001.yml,A_230C_0212114451_0001_dz_bgsub.dat
2,RxnA_201602_1455307829,RxnA_201602,A_280C_14min_0212121013_0001.yml,A_280C_14min_0212121013_0001_dz_bgsub.dat
3,RxnA_201602_1455307768,RxnA_201602,A_280C_13min_0212120912_0001.yml,A_280C_13min_0212120912_0001_dz_bgsub.dat
4,RxnA_201602_1455307471,RxnA_201602,A_280C_8min_0212120415_0001.yml,A_280C_8min_0212120415_0001_dz_bgsub.dat
5,RxnA_201602_1455306917,RxnA_201602,A_280C_0212115500_0001.yml,A_280C_0212115500_0001_dz_bgsub.dat
6,RxnA_201602_1455306590,RxnA_201602,A_269C_0212114933_0001.yml,A_269C_0212114933_0001_dz_bgsub.dat
7,RxnA_201602_1455307884,RxnA_201602,A_280C_15min_0212121107_0001.yml,A_280C_15min_0212121107_0001_dz_bgsub.dat
8,RxnA_201602_1455307408,RxnA_201602,A_280C_7min_0212120311_0001.yml,A_280C_7min_0212120311_0001_dz_bgsub.dat
9,RxnA_201602_1455304936,RxnA_201602,A_60C_20_min_0212112139_0001.yml,A_60C_20_min_0212112139_0001_dz_bgsub.dat
10,RxnA_201602_1455306206,RxnA_201602,A_200C_0212114309_0001.yml,A_200C_0212114309_0001_dz_bgsub.dat
11,RxnA_201602_1455304815,RxnA_201602,A_60C_20_min_0212111939_0001.yml,A_60C_20_min_0212111939_0001_dz_bgsub.dat
12,RxnA_201602_1455304023,RxnA_201602,A_60C_5_min_0212110637_0001.yml,A_60C_5_min_0212110637_0001_dz_bgsub.dat
13,RxnA_201602_1455303325,RxnA_201602,A_40C_0212105458_0001.yml,A_40C_0212105458_0001_dz_bgsub.dat
14,RxnA_201602_1455306181,RxnA_201602,A_190C_0212114245_0001.yml,A_190C_0212114245_0001_dz_bgsub.dat
15,RxnA_201602_1455306273,RxnA_201602,A_220C_0212114417_0001.yml,A_220C_0212114417_0001_dz_bgsub.dat
16,RxnA_201602_1455304972,RxnA_201602,A_60C_20_min_0212112139_0002.yml,A_60C_20_min_0212112139_0002_dz_bgsub.dat
17,RxnA_201602_1455306698,RxnA_201602,A_276C_0212115122_0001.yml,A_276C_0212115122_0001_dz_bgsub.dat
18,RxnA_201602_1455306471,RxnA_201602,A_260C_0212114734_0001.yml,A_260C_0212114734_0001_dz_bgsub.dat
19,RxnA_201602_1455307232,RxnA_201602,A_280C_4min_0212120016_0001.yml,A_280C_4min_0212120016_0001_dz_bgsub.dat
20,RxnA_201602_1455305550,RxnA_201602,A_60C_30_min_0212113118_0002.yml,A_60C_30_min_0212113118_0002_dz_bgsub.dat
21,RxnA_201602_1455306397,RxnA_201602,A_250C_0212114626_0001.yml,A_250C_0212114626_0001_dz_bgsub.dat
22,RxnA_201602_1455307701,RxnA_201602,A_280C_12min_0212120805_0001.yml,A_280C_12min_0212120805_0001_dz_bgsub.dat
23,RxnA_201602_1455306450,RxnA_201602,A_258C_0212114714_0001.yml,A_258C_0212114714_0001_dz_bgsub.dat
24,RxnA_201602_1455307169,RxnA_201602,A_280C_3min_0212115913_0001.yml,A_280C_3min_0212115913_0001_dz_bgsub.dat
25,RxnA_201602_1455305444,RxnA_201602,A_60C_30_min_0212113012_0002.yml,A_60C_30_min_0212113012_0002_dz_bgsub.dat
26,RxnA_201602_1455307532,RxnA_201602,A_280C_9min_0212120515_0001.yml,A_280C_9min_0212120515_0001_dz_bgsub.dat
27,RxnA_201602_1455307044,RxnA_201602,A_280C_1min_0212115708_0001.yml,A_280C_1min_0212115708_0001_dz_bgsub.dat
28,RxnA_201602_1455304606,RxnA_201602,A_60C_15_min_0212111609_0001.yml,A_60C_15_min_0212111609_0001_dz_bgsub.dat
29,RxnA_201602_1455306853,RxnA_201602,A_279C_0212115357_0001.yml,A_279C_0212115357_0001_dz_bgsub.dat
30,RxnA_201602_1455307649,RxnA_201602,A_280C_11min_0212120712_0001.yml,A_280C_11min_0212120712_0001_dz_bgsub.dat
31,RxnA_201602_1455306072,RxnA_201602,A_140C_0212114055_0001.yml,A_140C_0212114055_0001_dz_bgsub.dat
32,RxnA_201602_1455305964,RxnA_201602,A_80C_0212113853_0001.yml,A_80C_0212113853_0001_dz_bgsub.dat
33,RxnA_201602_1455306425,RxnA_201602,A_255C_0212114648_0001.yml,A_255C_0212114648_0001_dz_bgsub.dat
34,RxnA_201602_1455306373,RxnA_201602,A_245C_0212114602_0001.yml,A_245C_0212114602_0001_dz_bgsub.dat
35,RxnA_201602_1455306529,RxnA_201602,A_265C_0212114833_0001.yml,A_265C_0212114833_0001_dz_bgsub.dat
36,RxnA_201602_1455306356,RxnA_201602,A_240C_0212114540_0001.yml,A_240C_0212114540_0001_dz_bgsub.dat
37,RxnA_201602_1455303431,RxnA_201602,A_50C_0212105645_0001.yml,A_50C_0212105645_0001_dz_bgsub.dat
38,RxnA_201602_1455306562,RxnA_201602,A_267C_0212114906_0001.yml,A_267C_0212114906_0001_dz_bgsub.dat
39,RxnA_201602_1455305514,RxnA_201602,A_60C_30_min_0212113118_0001.yml,A_60C_30_min_0212113118_0001_dz_bgsub.dat
40,RxnA_201602_1455306240,RxnA_201602,A_210C_0212114344_0001.yml,A_210C_0212114344_0001_dz_bgsub.dat
41,RxnA_201602_1455305191,RxnA_201602,A_60C_25_min_0212112555_0001.yml,A_60C_25_min_0212112555_0001_dz_bgsub.dat
42,RxnA_201602_1455305428,RxnA_201602,A_60C_30_min_0212113012_0001.yml,A_60C_30_min_0212113012_0001_dz_bgsub.dat
43,RxnA_201602_1455306611,RxnA_201602,A_270C_0212114954_0001.yml,A_270C_0212114954_0001_dz_bgsub.dat
44,RxnA_201602_1455306503,RxnA_201602,A_262C_0212114807_0001.yml,A_262C_0212114807_0001_dz_bgsub.dat
45,RxnA_201602_1455305991,RxnA_201602,A_101C_0212113935_0001.yml,A_101C_0212113935_0001_dz_bgsub.dat
46,RxnA_201602_1455304642,RxnA_201602,A_60C_15_min_0212111609_0002.yml,A_60C_15_min_0212111609_0002_dz_bgsub.dat
47,RxnA_201602_1455304368,RxnA_201602,A_60C_10_min_0212111212_0001.yml,A_60C_10_min_0212111212_0001_dz_bgsub.dat
48,RxnA_201602_1455303812,RxnA_201602,A_64C_2_min_0212110306_0001.yml,A_64C_2_min_0212110306_0001_dz_bgsub.dat
49,RxnA_201602_1455306807,RxnA_201602,A_278C_0212115311_0001.yml,A_278C_0212115311_0001_dz_bgsub.dat
50,RxnA_201602_1455306049,RxnA_201602,A_130C_0212114033_0001.yml,A_130C_0212114033_0001_dz_bgsub.dat
51,RxnA_201602_1455307103,RxnA_201602,A_280C_2min_0212115807_0001.yml,A_280C_2min_0212115807_0001_dz_bgsub.dat
52,RxnA_201602_1455307289,RxnA_201602,A_280C_5min_0212120112_0001.yml,A_280C_5min_0212120112_0001_dz_bgsub.dat
53,RxnA_201602_1455304851,RxnA_201602,A_60C_20_min_0212111939_0002.yml,A_60C_20_min_0212111939_0002_dz_bgsub.dat
54,RxnA_201602_1455306669,RxnA_201602,A_274C_0212115053_0001.yml,A_274C_0212115053_0001_dz_bgsub.dat
55,RxnA_201602_1455306759,RxnA_201602,A_277C_0212115223_0001.yml,A_277C_0212115223_0001_dz_bgsub.dat
56,RxnA_201602_1455303553,RxnA_201602,A_60C_0212105847_0001.yml,A_60C_0212105847_0001_dz_bgsub.dat
57,RxnA_201602_1455306017,RxnA_201602,A_120C_0212114000_0001.yml,A_120C_0212114000_0001_dz_bgsub.dat
58,RxnA_201602_1455305228,RxnA_201602,A_60C_25_min_0212112555_0002.yml,A_60C_25_min_0212112555_0002_dz_bgsub.dat
59,RxnA_201602_1455306155,RxnA_201602,A_180C_0212114218_0001.yml,A_180C_0212114218_0001_dz_bgsub.dat
60,RxnA_201602_1455307358,RxnA_201602,A_280C_6min_0212120222_0001.yml,A_280C_6min_0212120222_0001_dz_bgsub.dat
61,RxnA_201602_1455304405,RxnA_201602,A_60C_10_min_0212111212_0002.yml,A_60C_10_min_0212111212_0002_dz_bgsub.dat
62,RxnA_201602_1455306109,RxnA_201602,A_160C_0212114133_0001.yml,A_160C_0212114133_0001_dz_bgsub.dat
63,RxnA_201602_1455307592,RxnA_201602,A_280C_10min_0212120615_0001.yml,A_280C_10min_0212120615_0001_dz_bgsub.dat
64,R5_201611_1479756234,R5_201611,R5_SAXS_0071.yml,R5_SAXS_0071_dz_bgsub.dat
65,R5_201611_1479757036,R5_201611,R5_1stcool_0056.yml,R5_1stcool_0056_dz_bgsub.dat
66,R5_201611_1479755482,R5_201611,R5_SAXS_0004.yml,R5_SAXS_0004_dz_bgsub.dat
67,R5_201611_1479756554,R5_201611,R5_1stcool_0013.yml,R5_1stcool_0013_dz_bgsub.dat
68,R5_201611_1479755471,R5_201611,R5_SAXS_0003.yml,R5_SAXS_0003_dz_bgsub.dat
69,R5_201611_1479756223,R5_201611,R5_SAXS_0070.yml,R5_SAXS_0070_dz_bgsub.dat
70,R5_201611_1479756521,R5_201611,R5_1stcool_0010.yml,R5_1stcool_0010_dz_bgsub.dat
71,R5_201611_1479757149,R5_201611,R5_1stcool_0066.yml,R5_1stcool_0066_dz_bgsub.dat
72,R5_201611_1479755640,R5_201611,R5_SAXS_0018.yml,R5_SAXS_0018_dz_bgsub.dat
73,R5_201611_1479755965,R5_201611,R5_SAXS_0047.yml,R5_SAXS_0047_dz_bgsub.dat
74,R5_201611_1479756323,R5_201611,R5_SAXS_0079.yml,R5_SAXS_0079_dz_bgsub.dat
75,R5_201611_1479755998,R5_201611,R5_SAXS_0050.yml,R5_SAXS_0050_dz_bgsub.dat
76,R5_201611_1479755920,R5_201611,R5_SAXS_0043.yml,R5_SAXS_0043_dz_bgsub.dat
77,R5_201611_1479755908,R5_201611,R5_SAXS_0042.yml,R5_SAXS_0042_dz_bgsub.dat
78,R5_201611_1479755931,R5_201611,R5_SAXS_0044.yml,R5_SAXS_0044_dz_bgsub.dat
79,R5_201611_1479757115,R5_201611,R5_1stcool_0063.yml,R5_1stcool_0063_dz_bgsub.dat
80,R5_201611_1479755897,R5_201611,R5_SAXS_0041.yml,R5_SAXS_0041_dz_bgsub.dat
81,R5_201611_1479757273,R5_201611,R5_1stcool_0077.yml,R5_1stcool_0077_dz_bgsub.dat
82,R5_201611_1479756981,R5_201611,R5_1stcool_0051.yml,R5_1stcool_0051_dz_bgsub.dat
83,R5_201611_1479755652,R5_201611,R5_SAXS_0019.yml,R5_SAXS_0019_dz_bgsub.dat
84,R5_201611_1479757585,R5_201611,R5_1stcool2_0009.yml,R5_1stcool2_0009_dz_bgsub.dat
85,R5_201611_1479757564,R5_201611,R5_1stcool2_0008.yml,R5_1stcool2_0008_dz_bgsub.dat
86,R5_201611_1479755852,R5_201611,R5_SAXS_0037.yml,R5_SAXS_0037_dz_bgsub.dat
87,R5_201611_1479756745,R5_201611,R5_1stcool_0030.yml,R5_1stcool_0030_dz_bgsub.dat
88,R5_201611_1479757437,R5_201611,R5_1stcool2_0002.yml,R5_1stcool2_0002_dz_bgsub.dat
89,R5_201611_1479756453,R5_201611,R5_1stcool_0004.yml,R5_1stcool_0004_dz_bgsub.dat
90,R5_201611_1479757228,R5_201611,R5_1stcool_0073.yml,R5_1stcool_0073_dz_bgsub.dat
91,R5_201611_1479757014,R5_201611,R5_1stcool_0054.yml,R5_1stcool_0054_dz_bgsub.dat
92,R5_201611_1479755573,R5_201611,R5_SAXS_0012.yml,R5_SAXS_0012_dz_bgsub.dat
93,R5_201611_1479755785,R5_201611,R5_SAXS_0031.yml,R5_SAXS_0031_dz_bgsub.dat
94,R5_201611_1479756610,R5_201611,R5_1stcool_0018.yml,R5_1stcool_0018_dz_bgsub.dat
95,R5_201611_1479756767,R5_201611,R5_1stcool_0032.yml,R5_1stcool_0032_dz_bgsub.dat
96,R5_201611_1479757262,R5_201611,R5_1stcool_0076.yml,R5_1stcool_0076_dz_bgsub.dat
97,R5_201611_1479756246,R5_201611,R5_SAXS_0072.yml,R5_SAXS_0072_dz_bgsub.dat
98,R5_201611_1479756846,R5_201611,R5_1stcool_0039.yml,R5_1stcool_0039_dz_bgsub.dat
99,R5_201611_1479756420,R5_201611,R5_1stcool_0001.yml,R5_1stcool_0001_dz_bgsub.dat
100,R5_201611_1479755707,R5_201611,R5_SAXS_0024.yml,R5_SAXS_0024_dz_bgsub.dat
101,R5_201611_1479756532,R5_201611,R5_1stcool_0011.yml,R5_1stcool_0011_dz_bgsub.dat
102,R5_201611_1479757628,R5_201611,R5_1stcool2_0011.yml,R5_1stcool2_0011_dz_bgsub.dat
103,R5_201611_1479757160,R5_201611,R5_1stcool_0067.yml,R5_1stcool_0067_dz_bgsub.dat
104,R5_201611_1479757138,R5_201611,R5_1stcool_0065.yml,R5_1stcool_0065_dz_bgsub.dat
105,R5_201611_1479755460,R5_201611,R5_SAXS_0002.yml,R5_SAXS_0002_dz_bgsub.dat
106,R5_201611_1479757733,R5_201611,R5_1stcool2_0016.yml,R5_1stcool2_0016_dz_bgsub.dat
107,R5_201611_1479756290,R5_201611,R5_SAXS_0076.yml,R5_SAXS_0076_dz_bgsub.dat
108,R5_201611_1479756167,R5_201611,R5_SAXS_0065.yml,R5_SAXS_0065_dz_bgsub.dat
109,R5_201611_1479756588,R5_201611,R5_1stcool_0016.yml,R5_1stcool_0016_dz_bgsub.dat
110,R5_201611_1479755607,R5_201611,R5_SAXS_0015.yml,R5_SAXS_0015_dz_bgsub.dat
111,R5_201611_1479755763,R5_201611,R5_SAXS_0029.yml,R5_SAXS_0029_dz_bgsub.dat
112,R5_201611_1479755448,R5_201611,R5_SAXS_0001.yml,R5_SAXS_0001_dz_bgsub.dat
113,R5_201611_1479757712,R5_201611,R5_1stcool2_0015.yml,R5_1stcool2_0015_dz_bgsub.dat
114,R5_201611_1479757070,R5_201611,R5_1stcool_0059.yml,R5_1stcool_0059_dz_bgsub.dat
115,R5_201611_1479756936,R5_201611,R5_1stcool_0047.yml,R5_1stcool_0047_dz_bgsub.dat
116,R5_201611_1479756044,R5_201611,R5_SAXS_0054.yml,R5_SAXS_0054_dz_bgsub.dat
117,R5_201611_1479755674,R5_201611,R5_SAXS_0021.yml,R5_SAXS_0021_dz_bgsub.dat
118,R5_201611_1479756122,R5_201611,R5_SAXS_0061.yml,R5_SAXS_0061_dz_bgsub.dat
119,R5_201611_1479756969,R5_201611,R5_1stcool_0050.yml,R5_1stcool_0050_dz_bgsub.dat
120,R5_201611_1479757003,R5_201611,R5_1stcool_0053.yml,R5_1stcool_0053_dz_bgsub.dat
121,R5_201611_1479755528,R5_201611,R5_SAXS_0008.yml,R5_SAXS_0008_dz_bgsub.dat
122,R5_201611_1479757691,R5_201611,R5_1stcool2_0014.yml,R5_1stcool2_0014_dz_bgsub.dat
123,R5_201611_1479757416,R5_201611,R5_1stcool2_0001.yml,R5_1stcool2_0001_dz_bgsub.dat
124,R5_201611_1479756431,R5_201611,R5_1stcool_0002.yml,R5_1stcool_0002_dz_bgsub.dat
125,R5_201611_1479756189,R5_201611,R5_SAXS_0067.yml,R5_SAXS_0067_dz_bgsub.dat
126,R5_201611_1479757093,R5_201611,R5_1stcool_0061.yml,R5_1stcool_0061_dz_bgsub.dat
127,R5_201611_1479756857,R5_201611,R5_1stcool_0040.yml,R5_1stcool_0040_dz_bgsub.dat
128,R5_201611_1479757239,R5_201611,R5_1stcool_0074.yml,R5_1stcool_0074_dz_bgsub.dat
129,R5_201611_1479756066,R5_201611,R5_SAXS_0056.yml,R5_SAXS_0056_dz_bgsub.dat
130,R5_201611_1479756010,R5_201611,R5_SAXS_0051.yml,R5_SAXS_0051_dz_bgsub.dat
131,R5_201611_1479756992,R5_201611,R5_1stcool_0052.yml,R5_1stcool_0052_dz_bgsub.dat
132,R5_201611_1479756100,R5_201611,R5_SAXS_0059.yml,R5_SAXS_0059_dz_bgsub.dat
133,R5_201611_1479756891,R5_201611,R5_1stcool_0043.yml,R5_1stcool_0043_dz_bgsub.dat
134,R5_201611_1479756924,R5_201611,R5_1stcool_0046.yml,R5_1stcool_0046_dz_bgsub.dat
135,R5_201611_1479756835,R5_201611,R5_1stcool_0038.yml,R5_1stcool_0038_dz_bgsub.dat
136,R5_201611_1479757649,R5_201611,R5_1stcool2_0012.yml,R5_1stcool2_0012_dz_bgsub.dat
137,R5_201611_1479757458,R5_201611,R5_1stcool2_0003.yml,R5_1stcool2_0003_dz_bgsub.dat
138,R5_201611_1479756790,R5_201611,R5_1stcool_0034.yml,R5_1stcool_0034_dz_bgsub.dat
139,R5_201611_1479756510,R5_201611,R5_1stcool_0009.yml,R5_1stcool_0009_dz_bgsub.dat
140,R5_201611_1479756947,R5_201611,R5_1stcool_0048.yml,R5_1stcool_0048_dz_bgsub.dat
141,R5_201611_1479756077,R5_201611,R5_SAXS_0057.yml,R5_SAXS_0057_dz_bgsub.dat
142,R5_201611_1479755875,R5_201611,R5_SAXS_0039.yml,R5_SAXS_0039_dz_bgsub.dat
143,R5_201611_1479756156,R5_201611,R5_SAXS_0064.yml,R5_SAXS_0064_dz_bgsub.dat
144,R5_201611_1479756599,R5_201611,R5_1stcool_0017.yml,R5_1stcool_0017_dz_bgsub.dat
145,R5_201611_1479755539,R5_201611,R5_SAXS_0009.yml,R5_SAXS_0009_dz_bgsub.dat
146,R5_201611_1479756498,R5_201611,R5_1stcool_0008.yml,R5_1stcool_0008_dz_bgsub.dat
147,R5_201611_1479756543,R5_201611,R5_1stcool_0012.yml,R5_1stcool_0012_dz_bgsub.dat
148,R5_201611_1479757543,R5_201611,R5_1stcool2_0007.yml,R5_1stcool2_0007_dz_bgsub.dat
149,R5_201611_1479757284,R5_201611,R5_1stcool_0078.yml,R5_1stcool_0078_dz_bgsub.dat
150,R5_201611_1479757081,R5_201611,R5_1stcool_0060.yml,R5_1stcool_0060_dz_bgsub.dat
151,R5_201611_1479757802,R5_201611,R5_1stcool2_0019.yml,R5_1stcool2_0019_dz_bgsub.dat
152,R5_201611_1479756688,R5_201611,R5_1stcool_0025.yml,R5_1stcool_0025_dz_bgsub.dat
153,R5_201611_1479757250,R5_201611,R5_1stcool_0075.yml,R5_1stcool_0075_dz_bgsub.dat
154,R5_201611_1479757217,R5_201611,R5_1stcool_0072.yml,R5_1stcool_0072_dz_bgsub.dat
155,R5_201611_1479756812,R5_201611,R5_1stcool_0036.yml,R5_1stcool_0036_dz_bgsub.dat
156,R5_201611_1479755494,R5_201611,R5_SAXS_0005.yml,R5_SAXS_0005_dz_bgsub.dat
157,R5_201611_1479755864,R5_201611,R5_SAXS_0038.yml,R5_SAXS_0038_dz_bgsub.dat
158,R5_201611_1479755741,R5_201611,R5_SAXS_0027.yml,R5_SAXS_0027_dz_bgsub.dat
159,R5_201611_1479758428,R5_201611,R5_1stcool3_0003.yml,R5_1stcool3_0003_dz_bgsub.dat
160,R5_201611_1479756711,R5_201611,R5_1stcool_0027.yml,R5_1stcool_0027_dz_bgsub.dat
161,R5_201611_1479755584,R5_201611,R5_SAXS_0013.yml,R5_SAXS_0013_dz_bgsub.dat
162,R5_201611_1479756201,R5_201611,R5_SAXS_0068.yml,R5_SAXS_0068_dz_bgsub.dat
163,R5_201611_1479757307,R5_201611,R5_1stcool_0080.yml,R5_1stcool_0080_dz_bgsub.dat
164,R5_201611_1479755505,R5_201611,R5_SAXS_0006.yml,R5_SAXS_0006_dz_bgsub.dat
165,R5_201611_1479755618,R5_201611,R5_SAXS_0016.yml,R5_SAXS_0016_dz_bgsub.dat
166,R5_201611_1479756902,R5_201611,R5_1stcool_0044.yml,R5_1stcool_0044_dz_bgsub.dat
167,R5_201611_1479755718,R5_201611,R5_SAXS_0025.yml,R5_SAXS_0025_dz_bgsub.dat
168,R5_201611_1479756465,R5_201611,R5_1stcool_0005.yml,R5_1stcool_0005_dz_bgsub.dat
169,R5_201611_1479756655,R5_201611,R5_1stcool_0022.yml,R5_1stcool_0022_dz_bgsub.dat
170,R5_201611_1479756178,R5_201611,R5_SAXS_0066.yml,R5_SAXS_0066_dz_bgsub.dat
171,R5_201611_1479755886,R5_201611,R5_SAXS_0040.yml,R5_SAXS_0040_dz_bgsub.dat
172,R5_201611_1479757172,R5_201611,R5_1stcool_0068.yml,R5_1stcool_0068_dz_bgsub.dat
173,R5_201611_1479757500,R5_201611,R5_1stcool2_0005.yml,R5_1stcool2_0005_dz_bgsub.dat
174,R5_201611_1479756476,R5_201611,R5_1stcool_0006.yml,R5_1stcool_0006_dz_bgsub.dat
175,R5_201611_1479755774,R5_201611,R5_SAXS_0030.yml,R5_SAXS_0030_dz_bgsub.dat
176,R5_201611_1479755696,R5_201611,R5_SAXS_0023.yml,R5_SAXS_0023_dz_bgsub.dat
177,R5_201611_1479755819,R5_201611,R5_SAXS_0034.yml,R5_SAXS_0034_dz_bgsub.dat
178,R5_201611_1479755987,R5_201611,R5_SAXS_0049.yml,R5_SAXS_0049_dz_bgsub.dat
179,R5_201611_1479757670,R5_201611,R5_1stcool2_0013.yml,R5_1stcool2_0013_dz_bgsub.dat
180,R5_201611_1479758285,R5_201611,R5_1stcool3_0001.yml,R5_1stcool3_0001_dz_bgsub.dat
181,R5_201611_1479757025,R5_201611,R5_1stcool_0055.yml,R5_1stcool_0055_dz_bgsub.dat
182,R5_201611_1479756021,R5_201611,R5_SAXS_0052.yml,R5_SAXS_0052_dz_bgsub.dat
183,R5_201611_1479755663,R5_201611,R5_SAXS_0020.yml,R5_SAXS_0020_dz_bgsub.dat
184,R5_201611_1479755550,R5_201611,R5_SAXS_0010.yml,R5_SAXS_0010_dz_bgsub.dat
185,R5_201611_1479756879,R5_201611,R5_1stcool_0042.yml,R5_1stcool_0042_dz_bgsub.dat
186,R5_201611_1479756722,R5_201611,R5_1stcool_0028.yml,R5_1stcool_0028_dz_bgsub.dat
187,R5_201611_1479757479,R5_201611,R5_1stcool2_0004.yml,R5_1stcool2_0004_dz_bgsub.dat
188,R5_201611_1479756644,R5_201611,R5_1stcool_0021.yml,R5_1stcool_0021_dz_bgsub.dat
189,R5_201611_1479756756,R5_201611,R5_1stcool_0031.yml,R5_1stcool_0031_dz_bgsub.dat
190,R5_201611_1479755685,R5_201611,R5_SAXS_0022.yml,R5_SAXS_0022_dz_bgsub.dat
191,R5_201611_1479758356,R5_201611,R5_1stcool3_0002.yml,R5_1stcool3_0002_dz_bgsub.dat
192,R5_201611_1479757183,R5_201611,R5_1stcool_0069.yml,R5_1stcool_0069_dz_bgsub.dat
193,R5_201611_1479755976,R5_201611,R5_SAXS_0048.yml,R5_SAXS_0048_dz_bgsub.dat
194,R5_201611_1479756312,R5_201611,R5_SAXS_0078.yml,R5_SAXS_0078_dz_bgsub.dat
195,R5_201611_1479756868,R5_201611,R5_1stcool_0041.yml,R5_1stcool_0041_dz_bgsub.dat
196,R5_201611_1479755942,R5_201611,R5_SAXS_0045.yml,R5_SAXS_0045_dz_bgsub.dat
197,R5_201611_1479756111,R5_201611,R5_SAXS_0060.yml,R5_SAXS_0060_dz_bgsub.dat
198,R5_201611_1479756823,R5_201611,R5_1stcool_0037.yml,R5_1stcool_0037_dz_bgsub.dat
199,R5_201611_1479756913,R5_201611,R5_1stcool_0045.yml,R5_1stcool_0045_dz_bgsub.dat
200,R5_201611_1479756621,R5_201611,R5_1stcool_0019.yml,R5_1stcool_0019_dz_bgsub.dat
201,R5_201611_1479755516,R5_201611,R5_SAXS_0007.yml,R5_SAXS_0007_dz_bgsub.dat
202,R5_201611_1479756733,R5_201611,R5_1stcool_0029.yml,R5_1stcool_0029_dz_bgsub.dat
203,R5_201611_1479756666,R5_201611,R5_1stcool_0023.yml,R5_1stcool_0023_dz_bgsub.dat
204,R5_201611_1479756958,R5_201611,R5_1stcool_0049.yml,R5_1stcool_0049_dz_bgsub.dat
205,R5_201611_1479756442,R5_201611,R5_1stcool_0003.yml,R5_1stcool_0003_dz_bgsub.dat
206,R5_201611_1479756487,R5_201611,R5_1stcool_0007.yml,R5_1stcool_0007_dz_bgsub.dat
207,R5_201611_1479755808,R5_201611,R5_SAXS_0033.yml,R5_SAXS_0033_dz_bgsub.dat
208,R5_201611_1479757781,R5_201611,R5_1stcool2_0018.yml,R5_1stcool2_0018_dz_bgsub.dat
209,R5_201611_1479756801,R5_201611,R5_1stcool_0035.yml,R5_1stcool_0035_dz_bgsub.dat
210,R5_201611_1479755629,R5_201611,R5_SAXS_0017.yml,R5_SAXS_0017_dz_bgsub.dat
211,R5_201611_1479755953,R5_201611,R5_SAXS_0046.yml,R5_SAXS_0046_dz_bgsub.dat
212,R5_201611_1479757521,R5_201611,R5_1stcool2_0006.yml,R5_1stcool2_0006_dz_bgsub.dat
213,R5_201611_1479755841,R5_201611,R5_SAXS_0036.yml,R5_SAXS_0036_dz_bgsub.dat
214,R5_201611_1479756632,R5_201611,R5_1stcool_0020.yml,R5_1stcool_0020_dz_bgsub.dat
215,R5_201611_1479756576,R5_201611,R5_1stcool_0015.yml,R5_1stcool_0015_dz_bgsub.dat
216,R5_201611_1479757828,R5_201611,R5_1stcool2_0020.yml,R5_1stcool2_0020_dz_bgsub.dat
217,R5_201611_1479755830,R5_201611,R5_SAXS_0035.yml,R5_SAXS_0035_dz_bgsub.dat
218,R5_201611_1479756212,R5_201611,R5_SAXS_0069.yml,R5_SAXS_0069_dz_bgsub.dat
219,R5_201611_1479757059,R5_201611,R5_1stcool_0058.yml,R5_1stcool_0058_dz_bgsub.dat
220,R5_201611_1479756133,R5_201611,R5_SAXS_0062.yml,R5_SAXS_0062_dz_bgsub.dat
221,R5_201611_1479755797,R5_201611,R5_SAXS_0032.yml,R5_SAXS_0032_dz_bgsub.dat
222,R5_201611_1479755729,R5_201611,R5_SAXS_0026.yml,R5_SAXS_0026_dz_bgsub.dat
223,R5_201611_1479757126,R5_201611,R5_1stcool_0064.yml,R5_1stcool_0064_dz_bgsub.dat
224,R5_201611_1479756055,R5_201611,R5_SAXS_0055.yml,R5_SAXS_0055_dz_bgsub.dat
225,R5_201611_1479757296,R5_201611,R5_1stcool_0079.yml,R5_1stcool_0079_dz_bgsub.dat
226,R5_201611_1479755596,R5_201611,R5_SAXS_0014.yml,R5_SAXS_0014_dz_bgsub.dat
227,R5_201611_1479756699,R5_201611,R5_1stcool_0026.yml,R5_1stcool_0026_dz_bgsub.dat
228,R5_201611_1479755562,R5_201611,R5_SAXS_0011.yml,R5_SAXS_0011_dz_bgsub.dat
229,R5_201611_1479757104,R5_201611,R5_1stcool_0062.yml,R5_1stcool_0062_dz_bgsub.dat
230,R5_201611_1479756088,R5_201611,R5_SAXS_0058.yml,R5_SAXS_0058_dz_bgsub.dat
231,R5_201611_1479756565,R5_201611,R5_1stcool_0014.yml,R5_1stcool_0014_dz_bgsub.dat
232,R5_201611_1479756144,R5_201611,R5_SAXS_0063.yml,R5_SAXS_0063_dz_bgsub.dat
233,R5_201611_1479757760,R5_201611,R5_1stcool2_0017.yml,R5_1stcool2_0017_dz_bgsub.dat
234,R5_201611_1479757206,R5_201611,R5_1stcool_0071.yml,R5_1stcool_0071_dz_bgsub.dat
235,R5_201611_1479756677,R5_201611,R5_1stcool_0024.yml,R5_1stcool_0024_dz_bgsub.dat
236,R5_201611_1479756268,R5_201611,R5_SAXS_0074.yml,R5_SAXS_0074_dz_bgsub.dat
237,R5_201611_1479756256,R5_201611,R5_SAXS_0073.yml,R5_SAXS_0073_dz_bgsub.dat
238,R5_201611_1479755752,R5_201611,R5_SAXS_0028.yml,R5_SAXS_0028_dz_bgsub.dat
239,R5_201611_1479756778,R5_201611,R5_1stcool_0033.yml,R5_1stcool_0033_dz_bgsub.dat
